,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
3042,None,uniform,Medium,High,50000,0,0.9858491,0.8583162,0.9176729
3043,None,uniform,Low,Low,50000,0,0.3125,0.952381,0.4705882
3044,None,uniform,Medium,Low,50000,0,0.9978166,0.9232323,0.9590766
3045,None,uniform,Very High,High,50000,0,1.0,0.8390342,0.9124726
3046,None,uniform,High,High,50000,0,1.0,0.7929656,0.8845296
3047,None,uniform,High,Low,50000,0,1.0,0.9408946,0.9695473
3048,None,uniform,Low,High,50000,2,0.2698413,0.85,0.4096386
3049,None,uniform,Medium,High,50000,2,0.9858824,0.8603696,0.9188596
3050,None,uniform,Low,Low,50000,2,0.3243243,0.952381,0.483871
3051,None,uniform,Very High,High,50000,2,1.0,0.8410463,0.9136612
3052,None,uniform,High,Low,50000,2,1.0,0.9392971,0.9686985
3053,None,uniform,Very High,Low,50000,2,1.0,0.921762,0.9592884
3054,None,uniform,High,High,50000,2,1.0,0.7945643,0.8855234
3055,None,uniform,Medium,Low,50000,2,1.0,0.9191919,0.9578947
3056,None,uniform,Medium,High,50000,3,0.9859155,0.862423,0.9200438
3057,None,uniform,High,High,50000,3,1.0,0.7897682,0.8825368
3058,None,uniform,Low,High,50000,3,0.2684211,0.85,0.408
3059,None,uniform,High,Low,50000,3,1.0,0.942492,0.9703947
3060,None,uniform,Medium,Low,50000,3,1.0,0.9292929,0.9633508
3061,None,uniform,Very High,High,50000,3,1.0,0.8336687,0.9092904
3062,None,uniform,Very High,Low,50000,3,1.0,0.9230769,0.96
3063,None,uniform,Low,Low,50000,3,0.3208556,0.952381,0.48
3064,None,uniform,Medium,Low,50000,4,1.0,0.9232323,0.960084
3065,None,uniform,High,High,50000,4,1.0,0.7865707,0.8805369
3066,None,uniform,High,Low,50000,4,1.0,0.9408946,0.9695473
3067,None,uniform,Low,High,50000,4,0.2698413,0.85,0.4096386
3068,None,uniform,Very High,High,50000,4,1.0,0.8343394,0.9096892
3069,None,uniform,Low,Low,50000,4,0.3191489,0.952381,0.4780876
3070,None,uniform,Very High,Low,50000,4,1.0,0.921762,0.9592884
3071,None,uniform,Medium,High,50000,4,0.974359,0.8583162,0.9126638
3072,None,uniform,High,Low,50000,5,1.0,0.9408946,0.9695473
3073,None,uniform,Low,High,50000,5,0.2670157,0.85,0.4063745
3074,None,uniform,Low,Low,50000,5,0.3141361,0.952381,0.4724409
3075,None,uniform,Very High,Low,50000,5,1.0,0.921762,0.9592884
3076,None,uniform,Very High,High,50000,5,1.0,0.8370221,0.9112815
3077,None,uniform,Medium,Low,50000,5,1.0,0.9232323,0.960084
3078,None,uniform,High,High,50000,5,1.0,0.7897682,0.8825368
3079,None,uniform,Medium,High,50000,5,0.9834515,0.8542094,0.9142857
3080,None,uniform,Low,High,50000,6,0.2756757,0.85,0.4163265
3081,None,uniform,Medium,Low,50000,6,1.0,0.9191919,0.9578947
3082,None,uniform,Very High,High,50000,6,1.0,0.8336687,0.9092904
3083,None,uniform,Medium,High,50000,6,0.9880096,0.8459959,0.9115044
3084,None,uniform,High,High,50000,6,1.0,0.7881695,0.8815378
3085,None,uniform,High,Low,50000,6,1.0,0.9408946,0.9695473
3086,None,uniform,Very High,Low,50000,6,1.0,0.9230769,0.96
3087,None,uniform,Low,Low,50000,6,0.3108808,0.952381,0.46875
3088,None,uniform,Very High,High,50000,7,1.0,0.8336687,0.9092904
3089,None,uniform,Medium,Low,50000,7,1.0,0.9333333,0.9655172
3090,None,uniform,Medium,High,50000,7,0.9788732,0.8562628,0.9134721
3091,None,uniform,Low,High,50000,7,0.2698413,0.85,0.4096386
3092,None,uniform,Very High,Low,50000,7,1.0,0.9230769,0.96
3093,None,uniform,Low,Low,50000,7,0.3141361,0.952381,0.4724409
3094,None,uniform,High,High,50000,7,1.0,0.7977618,0.8875056
3095,None,uniform,High,Low,50000,7,1.0,0.9408946,0.9695473
3096,None,uniform,Medium,Low,50000,8,0.997807,0.9191919,0.9568875
3097,None,uniform,Very High,Low,50000,8,1.0,0.921762,0.9592884
3098,None,uniform,Very High,High,50000,8,1.0,0.8350101,0.9100877
3099,None,uniform,High,Low,50000,8,1.0,0.9408946,0.9695473
3100,None,uniform,Low,Low,50000,8,0.3225806,0.952381,0.4819277
3101,None,uniform,Medium,High,50000,8,0.9905213,0.8583162,0.919692
3102,None,uniform,High,High,50000,8,1.0,0.7913669,0.8835341
3103,None,uniform,Low,High,50000,8,0.2628866,0.85,0.4015748
3104,None,uniform,Very High,High,50000,9,1.0,0.832998,0.9088913
3105,None,uniform,Medium,High,50000,9,0.9834515,0.8542094,0.9142857
3106,None,uniform,Medium,Low,50000,9,1.0,0.9292929,0.9633508
3107,None,uniform,High,Low,50000,9,1.0,0.942492,0.9703947
3108,None,uniform,Low,High,50000,9,0.265625,0.85,0.4047619
3109,None,uniform,Very High,Low,50000,9,1.0,0.921762,0.9592884
3110,None,uniform,Low,Low,50000,9,0.3141361,0.952381,0.4724409
3111,None,uniform,High,High,50000,9,0.9969758,0.7905675,0.8818547
3112,None,uniform,Low,High,50000,10,0.2684211,0.85,0.408
3113,None,uniform,High,High,50000,10,1.0,0.7905675,0.8830357
3114,None,uniform,Medium,Low,50000,10,1.0,0.9292929,0.9633508
3115,None,uniform,Low,Low,50000,10,0.3157895,0.952381,0.4743083
3116,None,uniform,Medium,High,50000,10,0.9858824,0.8603696,0.9188596
3117,None,uniform,High,Low,50000,10,1.0,0.942492,0.9703947
3118,None,uniform,Very High,Low,50000,10,1.0,0.9230769,0.96
3119,None,uniform,Very High,High,50000,10,1.0,0.8383635,0.9120759
3120,None,uniform,High,High,50000,11,1.0,0.7977618,0.8875056
3121,None,uniform,Medium,High,50000,11,0.9813084,0.862423,0.9180328
3122,None,uniform,High,Low,50000,11,1.0,0.9392971,0.9686985
3123,None,uniform,Very High,Low,50000,11,1.0,0.9250493,0.9610656
3124,None,uniform,Medium,Low,50000,11,1.0,0.9252525,0.9611752
3125,None,uniform,Very High,High,50000,11,1.0,0.8336687,0.9092904
3126,None,uniform,Low,Low,50000,11,0.3191489,0.952381,0.4780876
3127,None,uniform,Low,High,50000,11,0.2642487,0.85,0.4031621
3128,None,uniform,Very High,High,50000,12,1.0,0.8363514,0.9108839
3129,None,uniform,Very High,Low,50000,12,1.0,0.9250493,0.9610656
3130,None,uniform,High,High,50000,12,1.0,0.7921663,0.8840321
3131,None,uniform,High,Low,50000,12,1.0,0.936901,0.9674227
3132,None,uniform,Low,Low,50000,12,0.3076923,0.952381,0.4651163
3133,None,uniform,Low,High,50000,12,0.2833333,0.85,0.425
3134,None,uniform,Medium,High,50000,12,0.9859155,0.862423,0.9200438
3135,None,uniform,Medium,Low,50000,12,1.0,0.9252525,0.9611752
3136,None,uniform,High,High,50000,13,1.0,0.7913669,0.8835341
3137,None,uniform,Low,Low,50000,13,0.3174603,0.952381,0.4761905
3138,None,uniform,Very High,High,50000,13,1.0,0.8336687,0.9092904
3139,None,uniform,Low,High,50000,13,0.2727273,0.85,0.4129555
3140,None,uniform,Medium,High,50000,13,0.9834906,0.8562628,0.9154775
3141,None,uniform,Medium,Low,50000,13,1.0,0.9232323,0.960084
3142,None,uniform,High,Low,50000,13,1.0,0.9376997,0.9678483
3143,None,uniform,Very High,Low,50000,13,1.0,0.921762,0.9592884
3144,None,uniform,Medium,Low,50000,14,1.0,0.9232323,0.960084
3145,None,uniform,Medium,High,50000,14,0.9882353,0.862423,0.9210526
3146,None,uniform,Very High,Low,50000,14,1.0,0.921762,0.9592884
3147,None,uniform,Very High,High,50000,14,1.0,0.8403756,0.9132653
3148,None,uniform,Low,Low,50000,14,0.3061224,0.952381,0.4633205
3149,None,uniform,High,Low,50000,14,1.0,0.9432907,0.9708179
3150,None,uniform,High,High,50000,14,1.0,0.7921663,0.8840321
3151,None,uniform,Low,High,50000,14,0.2602041,0.85,0.3984375
3152,None,uniform,High,High,50000,15,1.0,0.7985612,0.888
3153,None,uniform,Very High,High,50000,15,1.0,0.8343394,0.9096892
3154,None,uniform,Very High,Low,50000,15,1.0,0.921762,0.9592884
3155,None,uniform,Low,High,50000,15,0.2712766,0.85,0.4112903
3156,None,uniform,Medium,Low,50000,15,1.0,0.9292929,0.9633508
3157,None,uniform,High,Low,50000,15,1.0,0.9384984,0.9682736
3158,None,uniform,Low,Low,50000,15,0.3045685,0.952381,0.4615385
3159,None,uniform,Medium,High,50000,15,0.9857482,0.8521561,0.9140969
3160,None,uniform,Low,High,50000,16,0.2562814,0.85,0.3938224
3161,None,uniform,Medium,Low,50000,16,1.0,0.9191919,0.9578947
3162,None,uniform,High,High,50000,16,1.0,0.7865707,0.8805369
3163,None,uniform,High,Low,50000,16,1.0,0.9392971,0.9686985
3164,None,uniform,Low,Low,50000,16,0.3045685,0.952381,0.4615385
3165,None,uniform,Medium,High,50000,16,0.9836449,0.8644764,0.9202186
3166,None,uniform,Very High,High,50000,16,1.0,0.8363514,0.9108839
3167,None,uniform,Very High,Low,50000,16,1.0,0.921762,0.9592884
3168,None,uniform,Low,Low,50000,17,0.3108808,0.952381,0.46875
3169,None,uniform,High,Low,50000,17,1.0,0.942492,0.9703947
3170,None,uniform,High,High,50000,17,1.0,0.7993605,0.888494
3171,None,uniform,Low,High,50000,17,0.2712766,0.85,0.4112903
3172,None,uniform,Very High,High,50000,17,1.0,0.8350101,0.9100877
3173,None,uniform,Medium,High,50000,17,0.9811321,0.8542094,0.9132821
3174,None,uniform,Medium,Low,50000,17,0.9978308,0.9292929,0.9623431
3175,None,uniform,Very High,Low,50000,17,1.0,0.921762,0.9592884
3176,None,uniform,Medium,Low,50000,18,1.0,0.9232323,0.960084
3177,None,uniform,Medium,High,50000,18,0.990566,0.862423,0.9220637
3178,None,uniform,High,High,50000,18,1.0,0.7889688,0.8820375
3179,None,uniform,High,Low,50000,18,1.0,0.942492,0.9703947
3180,None,uniform,Very High,Low,50000,18,1.0,0.9237344,0.9603554
3181,None,uniform,Very High,High,50000,18,1.0,0.8356808,0.9104859
3182,None,uniform,Low,High,50000,18,0.2628866,0.85,0.4015748
3183,None,uniform,Low,Low,50000,18,0.3061224,0.952381,0.4633205
3184,None,uniform,High,High,50000,19,1.0,0.7945643,0.8855234
3185,None,uniform,Medium,Low,50000,19,1.0,0.9292929,0.9633508
3186,None,uniform,Medium,High,50000,19,0.9812207,0.8583162,0.9156627
3187,None,uniform,Low,High,50000,19,0.2588832,0.85,0.3968872
3188,None,uniform,Low,Low,50000,19,0.3045685,0.952381,0.4615385
3189,None,uniform,Very High,High,50000,19,1.0,0.8336687,0.9092904
3190,None,uniform,Very High,Low,50000,19,1.0,0.9224195,0.9596443
3191,None,uniform,High,Low,50000,19,1.0,0.9400958,0.9691231
3192,None,uniform,Very High,High,50000,20,1.0,0.8309859,0.9076923
3193,None,uniform,High,High,50000,20,1.0,0.7841727,0.8790323
3194,None,uniform,Low,High,50000,20,0.2771739,0.85,0.4180328
3195,None,uniform,Very High,Low,50000,20,1.0,0.921762,0.9592884
3196,None,uniform,High,Low,50000,20,1.0,0.9384984,0.9682736
3197,None,uniform,Medium,Low,50000,20,1.0,0.9292929,0.9633508
3198,None,uniform,Medium,High,50000,20,0.9742389,0.8542094,0.9102845
3199,None,uniform,Low,Low,50000,20,0.3191489,0.952381,0.4780876
3200,None,Bounded NBD,Medium,High,50000,0,0.9905437,0.8603696,0.9208791
3201,None,Bounded NBD,High,High,50000,0,1.0,0.8017586,0.8899734
3202,None,Bounded NBD,Medium,Low,50000,0,1.0,0.9232323,0.960084
3203,None,Bounded NBD,High,Low,50000,0,1.0,0.9408946,0.9695473
3204,None,Bounded NBD,Low,High,50000,0,0.9107143,0.85,0.8793103
3205,None,Bounded NBD,Very High,Low,50000,0,1.0,0.921762,0.9592884
3206,None,Bounded NBD,Low,Low,50000,0,0.9677419,0.952381,0.96
3207,None,Bounded NBD,Very High,High,50000,0,0.9976115,0.8403756,0.9122679
3208,None,Bounded NBD,Low,High,50000,2,0.8947368,0.85,0.8717949
3209,None,Bounded NBD,Medium,High,50000,2,0.9928401,0.8542094,0.9183223
3210,None,Bounded NBD,Very High,Low,50000,2,1.0,0.9230769,0.96
3211,None,Bounded NBD,Low,Low,50000,2,0.9836066,0.952381,0.9677419
3212,None,Bounded NBD,Medium,Low,50000,2,1.0,0.9292929,0.9633508
3213,None,Bounded NBD,High,High,50000,2,0.9970356,0.8065548,0.8917366
3214,None,Bounded NBD,High,Low,50000,2,1.0,0.942492,0.9703947
3215,None,Bounded NBD,Very High,High,50000,2,0.99444,0.8397049,0.9105455
3216,None,Bounded NBD,High,High,50000,3,0.9940594,0.802558,0.8881026
3217,None,Bounded NBD,High,Low,50000,3,1.0,0.9384984,0.9682736
3218,None,Bounded NBD,Medium,High,50000,3,0.9858491,0.8583162,0.9176729
3219,None,Bounded NBD,Very High,Low,50000,3,1.0,0.9230769,0.96
3220,None,Bounded NBD,Low,High,50000,3,0.9107143,0.85,0.8793103
3221,None,Bounded NBD,Low,Low,50000,3,0.9677419,0.952381,0.96
3222,None,Bounded NBD,Very High,High,50000,3,0.9960128,0.8376928,0.9100182
3223,None,Bounded NBD,Medium,Low,50000,3,1.0,0.9292929,0.9633508
3224,None,Bounded NBD,Low,Low,50000,4,0.9677419,0.952381,0.96
3225,None,Bounded NBD,Medium,Low,50000,4,1.0,0.9292929,0.9633508
3226,None,Bounded NBD,High,High,50000,4,1.0,0.8121503,0.8963388
3227,None,Bounded NBD,High,Low,50000,4,1.0,0.9448882,0.9716632
3228,None,Bounded NBD,Low,High,50000,4,0.8947368,0.85,0.8717949
3229,None,Bounded NBD,Very High,High,50000,4,0.9968379,0.8457411,0.9150943
3230,None,Bounded NBD,Very High,Low,50000,4,1.0,0.9230769,0.96
3231,None,Bounded NBD,Medium,High,50000,4,0.9952607,0.862423,0.9240924
3232,None,Bounded NBD,High,High,50000,5,0.9950348,0.8009592,0.8875111
3233,None,Bounded NBD,Medium,High,50000,5,0.9834906,0.8562628,0.9154775
3234,None,Bounded NBD,Low,Low,50000,5,0.9836066,0.952381,0.9677419
3235,None,Bounded NBD,Medium,Low,50000,5,1.0,0.9292929,0.9633508
3236,None,Bounded NBD,Low,High,50000,5,0.9107143,0.85,0.8793103
3237,None,Bounded NBD,Very High,Low,50000,5,1.0,0.9237344,0.9603554
3238,None,Bounded NBD,High,Low,50000,5,1.0,0.9408946,0.9695473
3239,None,Bounded NBD,Very High,High,50000,5,0.99444,0.8397049,0.9105455
3240,None,Bounded NBD,Medium,High,50000,6,0.9904306,0.8501027,0.9149171
3241,None,Bounded NBD,Very High,High,50000,6,0.9928685,0.8403756,0.9102797
3242,None,Bounded NBD,Low,High,50000,6,0.9107143,0.85,0.8793103
3243,None,Bounded NBD,High,High,50000,6,0.993988,0.7929656,0.8821699
3244,None,Bounded NBD,High,Low,50000,6,1.0,0.942492,0.9703947
3245,None,Bounded NBD,Low,Low,50000,6,0.9677419,0.952381,0.96
3246,None,Bounded NBD,Medium,Low,50000,6,1.0,0.9232323,0.960084
3247,None,Bounded NBD,Very High,Low,50000,6,1.0,0.921762,0.9592884
3248,None,Bounded NBD,High,Low,50000,7,1.0,0.942492,0.9703947
3249,None,Bounded NBD,Very High,High,50000,7,0.9976247,0.8450704,0.9150327
3250,None,Bounded NBD,Low,High,50000,7,0.8947368,0.85,0.8717949
3251,None,Bounded NBD,Low,Low,50000,7,0.9677419,0.952381,0.96
3252,None,Bounded NBD,Medium,High,50000,7,0.9879518,0.8418891,0.9090909
3253,None,Bounded NBD,Medium,Low,50000,7,1.0,0.9292929,0.9633508
3254,None,Bounded NBD,Very High,Low,50000,7,1.0,0.9230769,0.96
3255,None,Bounded NBD,High,High,50000,7,1.0,0.8129496,0.8968254
3256,None,Bounded NBD,Medium,High,50000,8,0.9904535,0.8521561,0.9161148
3257,None,Bounded NBD,High,High,50000,8,1.0,0.8105516,0.8953642
3258,None,Bounded NBD,Very High,Low,50000,8,1.0,0.921762,0.9592884
3259,None,Bounded NBD,Low,High,50000,8,0.9107143,0.85,0.8793103
3260,None,Bounded NBD,High,Low,50000,8,1.0,0.9408946,0.9695473
3261,None,Bounded NBD,Low,Low,50000,8,0.9836066,0.952381,0.9677419
3262,None,Bounded NBD,Medium,Low,50000,8,1.0,0.9252525,0.9611752
3263,None,Bounded NBD,Very High,High,50000,8,0.9960064,0.8363514,0.9092235
3264,None,Bounded NBD,High,High,50000,9,0.9940179,0.7969624,0.8846495
3265,None,Bounded NBD,Medium,Low,50000,9,1.0,0.9232323,0.960084
3266,None,Bounded NBD,Medium,High,50000,9,0.9858491,0.8583162,0.9176729
3267,None,Bounded NBD,Low,Low,50000,9,0.9677419,0.952381,0.96
3268,None,Bounded NBD,High,Low,50000,9,1.0,0.942492,0.9703947
3269,None,Bounded NBD,Very High,Low,50000,9,1.0,0.9230769,0.96
3270,None,Bounded NBD,Very High,High,50000,9,0.9936759,0.8430584,0.9121916
3271,None,Bounded NBD,Low,High,50000,9,0.8947368,0.85,0.8717949
3272,None,Bounded NBD,Medium,Low,50000,10,1.0,0.9292929,0.9633508
3273,None,Bounded NBD,Medium,High,50000,10,0.9809976,0.8480493,0.9096916
3274,None,Bounded NBD,High,High,50000,10,1.0,0.8089528,0.894388
3275,None,Bounded NBD,Low,Low,50000,10,0.9677419,0.952381,0.96
3276,None,Bounded NBD,Low,High,50000,10,0.8947368,0.85,0.8717949
3277,None,Bounded NBD,Very High,Low,50000,10,1.0,0.921762,0.9592884
3278,None,Bounded NBD,Very High,High,50000,10,0.9952305,0.8397049,0.9108767
3279,None,Bounded NBD,High,Low,50000,10,1.0,0.9392971,0.9686985
3280,None,Bounded NBD,High,Low,50000,11,1.0,0.9384984,0.9682736
3281,None,Bounded NBD,Low,High,50000,11,0.8947368,0.85,0.8717949
3282,None,Bounded NBD,Medium,Low,50000,11,1.0,0.9292929,0.9633508
3283,None,Bounded NBD,Very High,High,50000,11,0.9960128,0.8376928,0.9100182
3284,None,Bounded NBD,Very High,Low,50000,11,1.0,0.9230769,0.96
3285,None,Bounded NBD,Medium,High,50000,11,0.9809524,0.8459959,0.9084895
3286,None,Bounded NBD,Low,Low,50000,11,0.9836066,0.952381,0.9677419
3287,None,Bounded NBD,High,High,50000,11,0.9930417,0.7985612,0.8852459
3288,None,Bounded NBD,High,High,50000,12,0.9970385,0.8073541,0.8922261
3289,None,Bounded NBD,Very High,High,50000,12,0.9960064,0.8363514,0.9092235
3290,None,Bounded NBD,Very High,Low,50000,12,1.0,0.921762,0.9592884
3291,None,Bounded NBD,Medium,Low,50000,12,1.0,0.9191919,0.9578947
3292,None,Bounded NBD,High,Low,50000,12,1.0,0.9384984,0.9682736
3293,None,Bounded NBD,Low,High,50000,12,0.8947368,0.85,0.8717949
3294,None,Bounded NBD,Low,Low,50000,12,0.9677419,0.952381,0.96
3295,None,Bounded NBD,Medium,High,50000,12,0.9928741,0.8583162,0.9207048
3296,None,Bounded NBD,Low,Low,50000,13,0.9677419,0.952381,0.96
3297,None,Bounded NBD,High,High,50000,13,0.9970297,0.804956,0.8907563
3298,None,Bounded NBD,Medium,Low,50000,13,1.0,0.9292929,0.9633508
3299,None,Bounded NBD,Medium,High,50000,13,0.9929412,0.8665298,0.9254386
3300,None,Bounded NBD,High,Low,50000,13,1.0,0.9408946,0.9695473
3301,None,Bounded NBD,Low,High,50000,13,0.8947368,0.85,0.8717949
3302,None,Bounded NBD,Very High,High,50000,13,0.9920635,0.8383635,0.9087605
3303,None,Bounded NBD,Very High,Low,50000,13,1.0,0.9230769,0.96
3304,None,Bounded NBD,Very High,Low,50000,14,1.0,0.921762,0.9592884
3305,None,Bounded NBD,Low,Low,50000,14,0.9677419,0.952381,0.96
3306,None,Bounded NBD,Medium,High,50000,14,0.9859485,0.8644764,0.9212254
3307,None,Bounded NBD,High,Low,50000,14,1.0,0.9408946,0.9695473
3308,None,Bounded NBD,Low,High,50000,14,0.9107143,0.85,0.8793103
3309,None,Bounded NBD,High,High,50000,14,0.997009,0.7993605,0.8873114
3310,None,Bounded NBD,Medium,Low,50000,14,1.0,0.9232323,0.960084
3311,None,Bounded NBD,Very High,High,50000,14,0.9920446,0.8363514,0.9075691
3312,None,Bounded NBD,High,High,50000,15,0.9950544,0.8041567,0.8894783
3313,None,Bounded NBD,Medium,Low,50000,15,0.9978308,0.9292929,0.9623431
3314,None,Bounded NBD,Low,High,50000,15,0.9107143,0.85,0.8793103
3315,None,Bounded NBD,High,Low,50000,15,1.0,0.9408946,0.9695473
3316,None,Bounded NBD,Low,Low,50000,15,0.9836066,0.952381,0.9677419
3317,None,Bounded NBD,Very High,High,50000,15,0.9968077,0.8376928,0.9103499
3318,None,Bounded NBD,Very High,Low,50000,15,1.0,0.9230769,0.96
3319,None,Bounded NBD,Medium,High,50000,15,0.9831325,0.8377823,0.9046563
3320,None,Bounded NBD,High,Low,50000,16,1.0,0.936901,0.9674227
3321,None,Bounded NBD,Medium,Low,50000,16,1.0,0.9252525,0.9611752
3322,None,Bounded NBD,Very High,High,50000,16,0.9960096,0.8370221,0.909621
3323,None,Bounded NBD,Low,Low,50000,16,0.9836066,0.952381,0.9677419
3324,None,Bounded NBD,High,High,50000,16,0.9970588,0.8129496,0.8956407
3325,None,Bounded NBD,Low,High,50000,16,0.9107143,0.85,0.8793103
3326,None,Bounded NBD,Medium,High,50000,16,0.9927711,0.8459959,0.9135255
3327,None,Bounded NBD,Very High,Low,50000,16,1.0,0.921762,0.9592884
3328,None,Bounded NBD,High,High,50000,17,1.0,0.8065548,0.8929204
3329,None,Bounded NBD,Very High,Low,50000,17,1.0,0.921762,0.9592884
3330,None,Bounded NBD,Low,Low,50000,17,0.952381,0.952381,0.952381
3331,None,Bounded NBD,Very High,High,50000,17,0.9960064,0.8363514,0.9092235
3332,None,Bounded NBD,Medium,High,50000,17,0.9904762,0.8542094,0.9173098
3333,None,Bounded NBD,Low,High,50000,17,0.9107143,0.85,0.8793103
3334,None,Bounded NBD,Medium,Low,50000,17,1.0,0.9292929,0.9633508
3335,None,Bounded NBD,High,Low,50000,17,1.0,0.9384984,0.9682736
3336,None,Bounded NBD,Very High,High,50000,18,0.9960159,0.8383635,0.9104151
3337,None,Bounded NBD,Low,Low,50000,18,0.9677419,0.952381,0.96
3338,None,Bounded NBD,High,Low,50000,18,1.0,0.942492,0.9703947
3339,None,Bounded NBD,Low,High,50000,18,0.8947368,0.85,0.8717949
3340,None,Bounded NBD,Very High,Low,50000,18,1.0,0.9230769,0.96
3341,None,Bounded NBD,Medium,High,50000,18,0.9834123,0.8521561,0.9130913
3342,None,Bounded NBD,Medium,Low,50000,18,1.0,0.9333333,0.9655172
3343,None,Bounded NBD,High,High,50000,18,0.9911243,0.8033573,0.8874172
3344,None,Bounded NBD,Low,High,50000,19,0.9107143,0.85,0.8793103
3345,None,Bounded NBD,High,Low,50000,19,1.0,0.9408946,0.9695473
3346,None,Bounded NBD,Very High,Low,50000,19,1.0,0.921762,0.9592884
3347,None,Bounded NBD,Low,Low,50000,19,0.9836066,0.952381,0.9677419
3348,None,Bounded NBD,Medium,High,50000,19,0.9882353,0.862423,0.9210526
3349,None,Bounded NBD,Medium,Low,50000,19,1.0,0.9292929,0.9633508
3350,None,Bounded NBD,Very High,High,50000,19,0.9936609,0.8410463,0.9110062
3351,None,Bounded NBD,High,High,50000,19,0.9920714,0.8001599,0.8858407
3352,None,Bounded NBD,Very High,Low,50000,20,1.0,0.921762,0.9592884
3353,None,Bounded NBD,Low,High,50000,20,0.9107143,0.85,0.8793103
3354,None,Bounded NBD,Low,Low,50000,20,0.9677419,0.952381,0.96
3355,None,Bounded NBD,High,Low,50000,20,1.0,0.9408946,0.9695473
3356,None,Bounded NBD,High,High,50000,20,0.9970268,0.8041567,0.8902655
3357,None,Bounded NBD,Very High,High,50000,20,0.9976038,0.8376928,0.9106817
3358,None,Bounded NBD,Medium,Low,50000,20,1.0,0.9252525,0.9611752
3359,None,Bounded NBD,Medium,High,50000,20,0.9857143,0.8501027,0.9128997
3360,No Empirical,Pitman,Low,High,50000,0,1.0,0.75,0.8571429
3361,No Empirical,Pitman,Medium,High,50000,0,0.9918699,0.75154,0.8551402
3362,No Empirical,Pitman,Very High,High,50000,0,0.997559,0.8222669,0.9014706
3363,No Empirical,Pitman,Medium,Low,50000,0,1.0,0.9292929,0.9633508
3364,No Empirical,Pitman,Low,Low,50000,0,0.9836066,0.952381,0.9677419
3365,No Empirical,Pitman,High,High,50000,0,1.0,0.756195,0.8611743
3366,No Empirical,Pitman,Very High,Low,50000,0,1.0,0.9250493,0.9610656
3367,No Empirical,Pitman,High,Low,50000,0,1.0,0.942492,0.9703947
3368,No Empirical,Pitman,Very High,High,50000,2,1.0,0.8276325,0.9056881
3369,No Empirical,Pitman,Medium,Low,50000,2,1.0,0.9292929,0.9633508
3370,No Empirical,Pitman,High,High,50000,2,1.0,0.7553957,0.8606557
3371,No Empirical,Pitman,High,Low,50000,2,1.0,0.942492,0.9703947
3372,No Empirical,Pitman,Low,High,50000,2,1.0,0.75,0.8571429
3373,No Empirical,Pitman,Low,Low,50000,2,0.9677419,0.952381,0.96
3374,No Empirical,Pitman,Medium,High,50000,2,0.9919571,0.7597536,0.8604651
3375,No Empirical,Pitman,Very High,Low,50000,2,1.0,0.921762,0.9592884
3376,No Empirical,Pitman,Medium,Low,50000,3,1.0,0.9191919,0.9578947
3377,No Empirical,Pitman,High,Low,50000,3,1.0,0.9408946,0.9695473
3378,No Empirical,Pitman,Low,High,50000,3,1.0,0.7666667,0.8679245
3379,No Empirical,Pitman,Very High,Low,50000,3,1.0,0.9230769,0.96
3380,No Empirical,Pitman,Medium,High,50000,3,0.9918699,0.75154,0.8551402
3381,No Empirical,Pitman,Very High,High,50000,3,1.0,0.8249497,0.9040794
3382,No Empirical,Pitman,Low,Low,50000,3,0.9836066,0.952381,0.9677419
3383,No Empirical,Pitman,High,High,50000,3,1.0,0.7498002,0.8570123
3384,No Empirical,Pitman,Very High,High,50000,4,0.997547,0.8182428,0.899042
3385,No Empirical,Pitman,Low,Low,50000,4,0.9677419,0.952381,0.96
3386,No Empirical,Pitman,High,High,50000,4,1.0,0.764988,0.8668478
3387,No Empirical,Pitman,Medium,High,50000,4,0.9922481,0.788501,0.8787185
3388,No Empirical,Pitman,Medium,Low,50000,4,1.0,0.9191919,0.9578947
3389,No Empirical,Pitman,High,Low,50000,4,1.0,0.9361022,0.9669967
3390,No Empirical,Pitman,Very High,Low,50000,4,1.0,0.921762,0.9592884
3391,No Empirical,Pitman,Low,High,50000,4,1.0,0.7666667,0.8679245
3392,No Empirical,Pitman,Very High,High,50000,5,1.0,0.8303152,0.907292
3393,No Empirical,Pitman,Low,Low,50000,5,0.9677419,0.952381,0.96
3394,No Empirical,Pitman,High,Low,50000,5,1.0,0.9400958,0.9691231
3395,No Empirical,Pitman,High,High,50000,5,1.0,0.7569944,0.8616924
3396,No Empirical,Pitman,Very High,Low,50000,5,1.0,0.9230769,0.96
3397,No Empirical,Pitman,Medium,High,50000,5,0.9919137,0.7556468,0.8578089
3398,No Empirical,Pitman,Low,High,50000,5,1.0,0.75,0.8571429
3399,No Empirical,Pitman,Medium,Low,50000,5,1.0,0.9252525,0.9611752
3400,No Empirical,Pitman,Very High,Low,50000,6,1.0,0.921762,0.9592884
3401,No Empirical,Pitman,High,High,50000,6,0.9938776,0.7785771,0.8731511
3402,No Empirical,Pitman,Low,Low,50000,6,0.9836066,0.952381,0.9677419
3403,No Empirical,Pitman,Low,High,50000,6,1.0,0.7666667,0.8679245
3404,No Empirical,Pitman,Very High,High,50000,6,0.9967611,0.8256204,0.9031548
3405,No Empirical,Pitman,Medium,Low,50000,6,1.0,0.9232323,0.960084
