,model,cluster_size,num_iter,duplicates,distortion,m1,m2,m3,date
2349,Both,10,50000,1,1,0.9917127,0.7371663,0.8457008,Wed_Mar__6_02_29_59_2024
2350,Both,10,50000,0.1,1,1.0,0.7333333,0.8461538,Wed_Mar__6_02_29_58_2024
2351,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_21_02_2024
2352,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_12_01_2024
2353,No Diri,10,10000,1,1,0.9696262,0.8521561,0.9071038,Wed_Mar__6_12_26_51_2024
2354,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_09_57_05_2024
2355,No Diri,10,10000,100,1,0.9945398,0.8551308,0.9195817,Wed_Mar__6_11_12_23_2024
2356,No Diri,10,10000,1,1,0.9742389,0.8542094,0.9102845,Wed_Mar__6_13_04_38_2024
2357,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_14_21_07_2024
2358,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_13_04_18_2024
2359,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_09_56_56_2024
2360,No Diri,10,10000,100,1,0.9952867,0.8497653,0.9167873,Wed_Mar__6_13_44_06_2024
2361,No Diri,10,10000,0.1,0,0.8450704,0.952381,0.8955224,Wed_Mar__6_14_56_34_2024
2362,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_11_48_48_2024
2363,No Diri,10,10000,100,0,1.0,0.9197896,0.9582192,Wed_Mar__6_12_26_43_2024
2364,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_11_11_52_2024
2365,No Diri,10,10000,8,1,1.0,0.8161471,0.8987676,Wed_Mar__6_14_56_55_2024
2366,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_13_04_22_2024
2367,No Diri,10,10000,1,1,0.9812207,0.8583162,0.9156627,Wed_Mar__6_14_56_53_2024
2368,No Diri,10,10000,100,1,0.9937402,0.8517773,0.9172987,Wed_Mar__6_10_34_14_2024
2369,No Diri,10,10000,1,1,0.9767981,0.8644764,0.9172113,Wed_Mar__6_11_12_13_2024
2370,No Diri,10,10000,8,1,0.9932105,0.8185452,0.8974584,Wed_Mar__6_10_34_10_2024
2371,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_11_49_03_2024
2372,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_10_33_59_2024
2373,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_12_26_37_2024
2374,No Diri,10,10000,8,1,0.9990263,0.8201439,0.9007902,Wed_Mar__6_09_57_25_2024
2375,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_10_34_06_2024
2376,No Diri,10,10000,8,1,0.995122,0.8153477,0.8963093,Wed_Mar__6_11_49_14_2024
2377,No Diri,10,10000,8,1,1.0,0.8097522,0.8948763,Wed_Mar__6_11_12_18_2024
2378,No Diri,10,10000,100,1,0.9929356,0.8484239,0.915009,Wed_Mar__6_14_57_00_2024
2379,No Diri,10,10000,1,0,1.0,0.9292929,0.9633508,Wed_Mar__6_14_56_39_2024
2380,No Diri,10,10000,8,1,1.0,0.8145484,0.8977974,Wed_Mar__6_13_04_41_2024
2381,No Diri,10,10000,100,1,0.9952904,0.8504359,0.917179,Wed_Mar__6_14_21_22_2024
2382,No Diri,10,10000,0.1,1,0.8196721,0.8333333,0.8264463,Wed_Mar__6_14_56_49_2024
2383,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_09_57_06_2024
2384,No Diri,10,10000,1,1,0.9722864,0.8644764,0.9152174,Wed_Mar__6_13_43_51_2024
2385,No Diri,10,10000,100,1,0.9898754,0.852448,0.916036,Wed_Mar__6_13_04_45_2024
2386,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_11_11_54_2024
2387,No Diri,10,10000,0.1,1,0.8644068,0.85,0.8571429,Wed_Mar__6_12_26_47_2024
2388,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_09_56_43_2024
2389,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_13_43_23_2024
2390,No Diri,10,10000,1,0,0.9956427,0.9232323,0.9580713,Wed_Mar__6_12_26_34_2024
2391,No Diri,10,10000,8,0,0.9974446,0.9353035,0.9653751,Wed_Mar__6_14_56_41_2024
2392,No Diri,10,10000,100,1,0.9961059,0.8578135,0.9218018,Wed_Mar__6_09_57_28_2024
2393,No Diri,10,10000,8,1,0.9980373,0.8129496,0.8960352,Wed_Mar__6_14_21_17_2024
2394,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_12_26_31_2024
2395,No Diri,10,10000,8,1,0.9980315,0.8105516,0.8945743,Wed_Mar__6_13_43_59_2024
2396,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_14_56_43_2024
2397,No Diri,10,10000,0.1,1,0.8644068,0.85,0.8571429,Wed_Mar__6_13_43_44_2024
2398,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_10_33_54_2024
2399,No Diri,10,10000,1,1,0.9812207,0.8583162,0.9156627,Wed_Mar__6_09_57_23_2024
2400,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_13_43_27_2024
2401,No Diri,10,10000,100,0,1.0,0.9237344,0.9603554,Wed_Mar__6_13_43_37_2024
2402,No Diri,10,10000,0.1,0,0.9230769,0.952381,0.9375,Wed_Mar__6_11_11_48_2024
2403,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_10_33_51_2024
2404,No Diri,10,10000,8,1,0.993184,0.8153477,0.8955224,Wed_Mar__6_12_26_55_2024
2405,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_04_30_2024
2406,No Diri,10,10000,0.1,1,0.8333333,0.8333333,0.8333333,Wed_Mar__6_11_12_08_2024
2407,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_13_04_26_2024
2408,No Diri,10,10000,100,1,0.9937695,0.8558015,0.9196396,Wed_Mar__6_11_49_19_2024
2409,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_13_43_32_2024
2410,No Diri,10,10000,8,0,1.0,0.9337061,0.9657166,Wed_Mar__6_14_20_58_2024
2411,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_11_48_45_2024
2412,No Diri,10,10000,1,1,0.9766355,0.8583162,0.9136612,Wed_Mar__6_10_34_09_2024
2413,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_48_58_2024
2414,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_09_56_47_2024
2415,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_11_48_42_2024
2416,No Diri,10,10000,1,1,0.9764151,0.8501027,0.9088913,Wed_Mar__6_11_49_08_2024
2417,No Diri,10,10000,100,1,0.9890368,0.8470825,0.9125723,Wed_Mar__6_12_26_59_2024
2418,No Diri,10,10000,0.1,1,0.8644068,0.85,0.8571429,Wed_Mar__6_13_04_34_2024
2419,No Diri,10,10000,0.1,0,0.9090909,0.952381,0.9302326,Wed_Mar__6_14_20_51_2024
2420,No Diri,10,10000,1,1,0.971831,0.8501027,0.9069003,Wed_Mar__6_14_21_14_2024
2421,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_34_02_2024
2422,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_14_20_54_2024
2423,No Diri,10,50000,8,1,1.0,0.8289369,0.9064685,Tue_Mar__5_16_35_43_2024
2424,No Diri,10,50000,8,1,1.0,0.8305356,0.9074236,Tue_Mar__5_19_31_05_2024
2425,No Diri,10,50000,8,1,1.0,0.8265388,0.9050328,Tue_Mar__5_17_39_28_2024
2426,No Diri,10,50000,8,1,1.0,0.8313349,0.9079005,Tue_Mar__5_16_03_41_2024
2427,No Diri,10,50000,8,1,1.0,0.8241407,0.9035933,Tue_Mar__5_18_52_21_2024
2428,No Diri,10,50000,8,1,1.0,0.8321343,0.908377,Tue_Mar__5_18_16_28_2024
2429,No Diri,10,50000,8,1,1.0,0.8313349,0.9079005,Tue_Mar__5_17_07_30_2024
2430,No Diri,10,10000,0.1,1,0.796875,0.85,0.8225806,Wed_Mar__6_12_38_53_2024
2431,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_06_09_2024
2432,No Diri,10,10000,100,0,1.0,0.9230769,0.96,Wed_Mar__6_14_14_11_2024
2433,No Diri,10,10000,8,1,0.997053,0.8113509,0.8946673,Wed_Mar__6_11_01_20_2024
2434,No Diri,10,10000,100,1,0.9976544,0.8558015,0.9212996,Wed_Mar__6_12_39_03_2024
2435,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_09_56_27_2024
2436,No Diri,10,10000,8,1,0.9970297,0.804956,0.8907563,Wed_Mar__6_13_11_08_2024
2437,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_38_49_2024
2438,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_10_56_2024
2439,No Diri,10,10000,8,0,1.0,0.9384984,0.9682736,Wed_Mar__6_14_14_06_2024
2440,No Diri,10,10000,0.1,0,0.8450704,0.952381,0.8955224,Wed_Mar__6_13_10_49_2024
2441,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_13_10_52_2024
2442,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_13_41_07_2024
2443,No Diri,10,10000,100,1,0.9976581,0.8571429,0.9220779,Wed_Mar__6_14_14_23_2024
2444,No Diri,10,10000,8,1,1.0,0.8161471,0.8987676,Wed_Mar__6_09_56_33_2024
2445,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_01_11_2024
2446,No Diri,10,10000,8,1,1.0,0.8145484,0.8977974,Wed_Mar__6_14_14_20_2024
2447,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_41_10_2024
2448,No Diri,10,10000,0.1,1,0.8095238,0.85,0.8292683,Wed_Mar__6_11_33_50_2024
2449,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_09_56_22_2024
2450,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_13_10_58_2024
2451,No Diri,10,10000,1,1,0.9697674,0.8562628,0.9094875,Wed_Mar__6_09_56_36_2024
2452,No Diri,10,10000,8,0,0.9974468,0.9361022,0.9658014,Wed_Mar__6_09_56_25_2024
2453,No Diri,10,10000,100,1,0.9984363,0.8564722,0.9220217,Wed_Mar__6_10_28_45_2024
2454,No Diri,10,10000,1,0,0.9978214,0.9252525,0.9601677,Wed_Mar__6_11_01_05_2024
2455,No Diri,10,10000,1,1,0.9744186,0.8603696,0.9138495,Wed_Mar__6_14_14_17_2024
2456,No Diri,10,10000,1,1,0.974478,0.862423,0.9150327,Wed_Mar__6_12_06_12_2024
2457,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_12_38_44_2024
2458,No Diri,10,10000,100,0,1.0,0.9230769,0.96,Wed_Mar__6_13_41_13_2024
2459,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_13_10_55_2024
2460,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_13_41_23_2024
2461,No Diri,10,10000,8,0,1.0,0.9392971,0.9686985,Wed_Mar__6_11_01_09_2024
2462,No Diri,10,10000,0.1,0,0.9230769,0.952381,0.9375,Wed_Mar__6_11_33_34_2024
2463,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_09_56_33_2024
2464,No Diri,10,10000,100,1,0.9945525,0.8571429,0.9207493,Wed_Mar__6_11_01_23_2024
2465,No Diri,10,10000,0.1,1,0.8225806,0.85,0.8360656,Wed_Mar__6_10_28_36_2024
2466,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_11_33_42_2024
2467,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_28_30_2024
2468,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_11_01_14_2024
2469,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_10_28_28_2024
2470,No Diri,10,10000,1,1,0.974359,0.8583162,0.9126638,Wed_Mar__6_10_28_39_2024
2471,No Diri,10,10000,1,0,0.9978166,0.9232323,0.9590766,Wed_Mar__6_14_14_05_2024
2472,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_14_14_01_2024
2473,No Diri,10,10000,100,1,0.9976563,0.8564722,0.9216889,Wed_Mar__6_13_41_35_2024
2474,No Diri,10,10000,8,1,1.0,0.8145484,0.8977974,Wed_Mar__6_12_38_59_2024
2475,No Diri,10,10000,0.1,1,0.8095238,0.85,0.8292683,Wed_Mar__6_14_14_11_2024
2476,No Diri,10,10000,0.1,0,0.8450704,0.952381,0.8955224,Wed_Mar__6_09_56_20_2024
2477,No Diri,10,10000,1,1,0.9812207,0.8583162,0.9156627,Wed_Mar__6_11_33_54_2024
2478,No Diri,10,10000,1,0,0.9956427,0.9232323,0.9580713,Wed_Mar__6_12_06_02_2024
2479,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_12_38_39_2024
2480,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_10_28_25_2024
2481,No Diri,10,10000,0.1,0,0.8333333,0.952381,0.8888889,Wed_Mar__6_12_06_01_2024
2482,No Diri,10,10000,100,1,0.9953125,0.8544601,0.9195236,Wed_Mar__6_13_11_11_2024
2483,No Diri,10,10000,1,1,0.9767442,0.862423,0.9160305,Wed_Mar__6_11_01_17_2024
2484,No Diri,10,10000,8,1,1.0,0.8177458,0.8997361,Wed_Mar__6_11_33_57_2024
2485,No Diri,10,10000,100,0,1.0,0.9197896,0.9582192,Wed_Mar__6_11_33_46_2024
2486,No Diri,10,10000,1,1,0.972093,0.8583162,0.9116685,Wed_Mar__6_13_11_05_2024
2487,No Diri,10,10000,1,1,0.978972,0.8603696,0.915847,Wed_Mar__6_12_38_56_2024
2488,No Diri,10,10000,100,1,0.9937792,0.8571429,0.9204177,Wed_Mar__6_12_06_19_2024
2489,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_11_33_35_2024
2490,No Diri,10,10000,100,1,0.9952904,0.8504359,0.917179,Wed_Mar__6_11_34_01_2024
2491,No Diri,10,10000,8,1,0.9951315,0.8169464,0.8972783,Wed_Mar__6_10_28_42_2024
2492,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_10_28_22_2024
2493,No Diri,10,10000,8,1,1.0,0.8209432,0.9016681,Wed_Mar__6_12_06_17_2024
2494,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_12_06_06_2024
2495,No Diri,10,10000,1,1,0.9678161,0.8644764,0.9132321,Wed_Mar__6_13_41_27_2024
2496,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_12_06_10_2024
2497,No Diri,10,10000,0.1,0,0.8450704,0.952381,0.8955224,Wed_Mar__6_11_01_03_2024
2498,No Diri,10,10000,8,1,0.9970703,0.8161471,0.8975824,Wed_Mar__6_13_41_31_2024
2499,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_13_41_15_2024
2500,No Diri,10,10000,100,1,0.9922058,0.8537894,0.9178082,Wed_Mar__6_09_56_36_2024
2501,No Diri,10,10000,0.1,0,0.8955224,0.952381,0.9230769,Wed_Mar__6_12_38_38_2024
2502,No Diri,10,50000,8,1,1.0,0.8281375,0.9059904,Tue_Mar__5_17_06_10_2024
2503,No Diri,10,50000,8,1,1.0,0.8313349,0.9079005,Tue_Mar__5_18_07_17_2024
2504,No Diri,10,50000,8,1,1.0,0.8281375,0.9059904,Tue_Mar__5_16_04_09_2024
2505,No Diri,10,50000,8,1,1.0,0.833733,0.9093287,Tue_Mar__5_18_37_59_2024
2506,No Diri,10,50000,8,1,1.0,0.8289369,0.9064685,Tue_Mar__5_19_39_44_2024
2507,No Diri,10,50000,8,1,1.0,0.8265388,0.9050328,Tue_Mar__5_19_08_50_2024
2508,No Diri,10,50000,8,1,1.0,0.833733,0.9093287,Tue_Mar__5_17_36_46_2024
2509,No Diri,10,50000,8,1,0.9971292,0.8329337,0.9076655,Tue_Mar__5_16_35_38_2024
2510,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_41_50_2024
2511,No Diri,10,10000,0.1,1,0.8225806,0.85,0.8360656,Wed_Mar__6_12_37_34_2024
2512,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_11_00_04_2024
2513,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_10_24_2024
2514,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_12_37_28_2024
2515,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_12_04_11_2024
2516,No Diri,10,10000,8,1,1.0,0.8145484,0.8977974,Wed_Mar__6_11_00_39_2024
2517,No Diri,10,10000,1,1,0.9766355,0.8583162,0.9136612,Wed_Mar__6_12_04_30_2024
2518,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_41_44_2024
2519,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_32_38_2024
2520,No Diri,10,10000,1,1,0.9697674,0.8562628,0.9094875,Wed_Mar__6_13_41_58_2024
2521,No Diri,10,10000,1,1,0.9765258,0.8542094,0.9112815,Wed_Mar__6_09_57_03_2024
2522,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_11_00_24_2024
2523,No Diri,10,10000,1,1,0.9788732,0.8562628,0.9134721,Wed_Mar__6_11_32_45_2024
2524,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_14_12_16_2024
2525,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_11_32_29_2024
2526,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_12_37_25_2024
2527,No Diri,10,10000,0.1,1,0.761194,0.85,0.8031496,Wed_Mar__6_11_32_40_2024
2528,No Diri,10,10000,8,1,0.9970646,0.8145484,0.8966124,Wed_Mar__6_13_10_36_2024
2529,No Diri,10,10000,8,0,1.0,0.9384984,0.9682736,Wed_Mar__6_13_10_19_2024
2530,No Diri,10,10000,0.1,0,0.8695652,0.952381,0.9090909,Wed_Mar__6_14_12_13_2024
2531,No Diri,10,10000,100,1,0.9976452,0.852448,0.919349,Wed_Mar__6_13_42_08_2024
2532,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_14_12_25_2024
2533,No Diri,10,10000,0.1,0,0.8695652,0.952381,0.9090909,Wed_Mar__6_09_56_47_2024
2534,No Diri,10,10000,1,1,0.9858156,0.8562628,0.9164835,Wed_Mar__6_14_12_29_2024
2535,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_12_04_16_2024
2536,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_10_28_25_2024
2537,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_13_41_56_2024
2538,No Diri,10,10000,8,1,0.9970674,0.8153477,0.8970976,Wed_Mar__6_09_57_07_2024
2539,No Diri,10,10000,8,1,0.9980373,0.8129496,0.8960352,Wed_Mar__6_12_37_41_2024
2540,No Diri,10,10000,1,1,0.974537,0.8644764,0.9162133,Wed_Mar__6_12_37_37_2024
2541,No Diri,10,10000,8,1,1.0,0.8233413,0.9031127,Wed_Mar__6_11_32_47_2024
2542,No Diri,10,10000,100,0,0.9978632,0.9211045,0.9579487,Wed_Mar__6_14_12_20_2024
2543,No Diri,10,10000,8,1,1.0,0.8129496,0.8968254,Wed_Mar__6_13_42_01_2024
2544,No Diri,10,10000,100,1,1.0,0.8564722,0.9226879,Wed_Mar__6_12_04_38_2024
2545,No Diri,10,10000,1,1,0.9811765,0.8562628,0.9144737,Wed_Mar__6_11_00_34_2024
2546,No Diri,10,10000,8,0,1.0,0.9376997,0.9678483,Wed_Mar__6_11_32_36_2024
2547,No Diri,10,10000,100,1,0.9960754,0.8511066,0.9179024,Wed_Mar__6_09_57_10_2024
2548,No Diri,10,10000,100,1,0.9929797,0.8537894,0.9181392,Wed_Mar__6_10_28_36_2024
2549,No Diri,10,10000,100,1,0.9898199,0.8477532,0.9132948,Wed_Mar__6_11_32_52_2024
2550,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_11_00_06_2024
2551,No Diri,10,10000,1,0,0.9978308,0.9292929,0.9623431,Wed_Mar__6_10_28_16_2024
2552,No Diri,10,10000,100,1,0.9937451,0.852448,0.9176895,Wed_Mar__6_11_00_42_2024
2553,No Diri,10,10000,8,1,0.9980411,0.8145484,0.897007,Wed_Mar__6_10_28_33_2024
2554,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_09_56_54_2024
2555,No Diri,10,10000,0.1,1,0.8360656,0.85,0.8429752,Wed_Mar__6_11_00_26_2024
2556,No Diri,10,10000,100,1,0.9953198,0.8558015,0.9203029,Wed_Mar__6_14_12_35_2024
2557,No Diri,10,10000,0.1,0,0.8219178,0.952381,0.8823529,Wed_Mar__6_10_28_14_2024
2558,No Diri,10,10000,0.1,1,0.8793103,0.85,0.8644068,Wed_Mar__6_12_04_26_2024
2559,No Diri,10,10000,1,0,0.9978261,0.9272727,0.9612565,Wed_Mar__6_12_37_23_2024
2560,No Diri,10,10000,0.1,0,0.8695652,0.952381,0.9090909,Wed_Mar__6_13_10_14_2024
2561,No Diri,10,10000,8,1,0.9970817,0.8193445,0.8995173,Wed_Mar__6_12_04_33_2024
2562,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_11_00_01_2024
2563,No Diri,10,10000,0.1,1,0.877193,0.8333333,0.8547009,Wed_Mar__6_13_10_28_2024
2564,No Diri,10,10000,8,1,0.9970817,0.8193445,0.8995173,Wed_Mar__6_14_12_32_2024
2565,No Diri,10,10000,1,0,0.9978166,0.9232323,0.9590766,Wed_Mar__6_12_04_13_2024
2566,No Diri,10,10000,1,1,0.9655963,0.8644764,0.9122427,Wed_Mar__6_13_10_32_2024
2567,No Diri,10,10000,8,0,1.0,0.9392971,0.9686985,Wed_Mar__6_10_28_19_2024
2568,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_09_56_49_2024
2569,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_10_28_22_2024
2570,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_12_37_21_2024
2571,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_10_16_2024
2572,No Diri,10,10000,8,0,0.9974446,0.9353035,0.9653751,Wed_Mar__6_09_56_53_2024
2573,No Diri,10,10000,100,1,0.9930341,0.8604963,0.9220266,Wed_Mar__6_13_10_39_2024
2574,No Diri,10,10000,100,1,0.996875,0.8558015,0.9209672,Wed_Mar__6_12_37_44_2024
2575,No Diri,10,10000,0.1,0,0.8823529,0.952381,0.9160305,Wed_Mar__6_13_41_43_2024
2576,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_13_41_49_2024
2577,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_09_56_57_2024
2578,No Diri,10,10000,1,1,0.981352,0.8644764,0.919214,Wed_Mar__6_10_28_29_2024
2579,No Diri,10,10000,8,0,1.0,0.936901,0.9674227,Wed_Mar__6_14_12_18_2024
2580,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_11_32_32_2024
2581,No Diri,10,10000,100,0,1.0,0.9230769,0.96,Wed_Mar__6_12_04_21_2024
2582,No Diri,10,50000,8,1,0.9990329,0.8257394,0.9041575,Tue_Mar__5_15_38_18_2024
2583,No Diri,10,50000,8,1,0.9971154,0.8289369,0.9052815,Tue_Mar__5_22_04_20_2024
2584,No Diri,10,50000,8,1,0.996139,0.82494,0.9024923,Tue_Mar__5_17_53_02_2024
2585,No Diri,10,50000,8,1,1.0,0.8273381,0.9055118,Tue_Mar__5_17_21_58_2024
2586,No Diri,10,50000,8,1,1.0,0.8257394,0.9045534,Tue_Mar__5_16_50_24_2024
2587,No Diri,10,50000,8,1,1.0,0.8273381,0.9055118,Tue_Mar__5_18_55_43_2024
2588,No Diri,10,50000,8,1,1.0,0.8281375,0.9059904,Tue_Mar__5_16_19_07_2024
2589,No Diri,10,50000,8,1,1.0,0.8257394,0.9045534,Tue_Mar__5_18_24_01_2024
2590,No Diri,10,50000,8,1,1.0,0.8289369,0.9064685,Tue_Mar__5_19_26_54_2024
2591,No Diri,10,50000,8,1,1.0,0.8265388,0.9050328,Tue_Mar__5_19_57_54_2024
2592,No Diri,10,10000,0.1,1,0.85,0.85,0.85,Wed_Mar__6_10_31_00_2024
2593,No Diri,10,10000,0.1,0,0.9090909,0.952381,0.9302326,Wed_Mar__6_09_57_03_2024
2594,No Diri,10,10000,100,0,1.0,0.921762,0.9592884,Wed_Mar__6_13_38_29_2024
2595,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_11_01_54_2024
2596,No Diri,10,10000,0.1,1,0.8225806,0.85,0.8360656,Wed_Mar__6_14_09_10_2024
2597,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_14_09_03_2024
2598,No Diri,10,10000,0.1,0,0.8571429,0.952381,0.9022556,Wed_Mar__6_14_08_59_2024
2599,No Diri,10,10000,1,0,1.0,0.9232323,0.960084,Wed_Mar__6_12_05_33_2024
2600,No Diri,10,10000,8,0,1.0,0.9353035,0.9665704,Wed_Mar__6_09_57_08_2024
2601,No Diri,10,10000,0.1,0,0.8695652,0.952381,0.9090909,Wed_Mar__6_11_01_52_2024
2602,No Diri,10,10000,1,1,0.9677419,0.862423,0.9120521,Wed_Mar__6_10_31_03_2024
2603,No Diri,10,10000,1,1,0.9881517,0.8562628,0.9174917,Wed_Mar__6_13_38_40_2024
2604,No Diri,10,10000,1,0,0.9956427,0.9232323,0.9580713,Wed_Mar__6_13_38_22_2024
2605,No Diri,10,10000,0.1,1,0.8947368,0.85,0.8717949,Wed_Mar__6_13_07_13_2024
2606,No Diri,10,10000,100,0,1.0,0.9197896,0.9582192,Wed_Mar__6_12_05_39_2024
2607,No Diri,10,10000,1,0,1.0,0.9191919,0.9578947,Wed_Mar__6_13_07_03_2024
2608,No Diri,10,10000,100,1,0.9945141,0.8511066,0.9172389,Wed_Mar__6_12_37_26_2024
2609,No Diri,10,10000,1,1,0.9789227,0.8583162,0.9146608,Wed_Mar__6_13_07_16_2024
2610,No Diri,10,10000,8,0,1.0,0.9384984,0.9682736,Wed_Mar__6_12_05_36_2024
2611,No Diri,10,10000,8,0,1.0,0.9400958,0.9691231,Wed_Mar__6_11_33_30_2024
2612,No Diri,10,10000,0.1,1,0.8225806,0.85,0.8360656,Wed_Mar__6_13_38_36_2024
