,model,prior,duplicates_level,distortion_level,replicates,precision,recall,f1score,date,num_iter
4467,Both,uniform,Medium,High,17,0.9864865,0.7494867,0.8518086,,50000.0
4468,Both,uniform,High,High,18,1.0,0.6834532,0.8119658,,50000.0
4469,Both,uniform,Medium,High,18,0.9865229,0.75154,0.8531469,,50000.0
4470,Both,uniform,Low,High,18,0.5384615,0.8166667,0.6490066,,50000.0
4471,Both,uniform,Very High,High,18,1.0,0.6693494,0.8019285,,50000.0
4472,Both,uniform,Very High,High,19,1.0,0.6599598,0.7951515,,50000.0
4473,Both,uniform,Low,High,19,0.5268817,0.8166667,0.6405229,,50000.0
4474,Both,uniform,Medium,High,19,0.9918033,0.7453799,0.8511137,,50000.0
4475,Both,uniform,High,High,19,1.0,0.6466827,0.7854369,,50000.0
4476,Both,uniform,Low,High,20,0.5,0.8166667,0.6202532,,50000.0
4477,Both,uniform,Very High,High,20,1.0,0.6626425,0.7970956,,50000.0
4478,Both,uniform,High,High,20,1.0,0.6506795,0.7883777,,50000.0
4479,Both,uniform,Medium,High,20,0.9864499,0.7474333,0.8504673,,50000.0
4480,Both,Bounded NBD,High,High,0,0.9977117,0.6970424,0.8207059,,50000.0
4481,Both,Bounded NBD,Medium,High,0,0.9917355,0.7392197,0.8470588,,50000.0
4482,Both,Bounded NBD,Low,High,0,1.0,0.75,0.8571429,,50000.0
4483,Both,Bounded NBD,Very High,High,0,1.0,0.7806841,0.8768362,,50000.0
4484,Both,Bounded NBD,Low,High,2,1.0,0.75,0.8571429,,50000.0
4485,Both,Bounded NBD,Very High,High,2,0.9974359,0.7826962,0.8771139,,50000.0
4486,Both,Bounded NBD,Medium,High,2,0.989011,0.7392197,0.8460635,,50000.0
4487,Both,Bounded NBD,High,High,2,1.0,0.6890488,0.8159016,,50000.0
4488,Both,Bounded NBD,Very High,High,3,0.9974381,0.7833669,0.8775357,,50000.0
4489,Both,Bounded NBD,Low,High,3,1.0,0.7333333,0.8461538,,50000.0
4490,Both,Bounded NBD,Medium,High,3,0.9916898,0.7351129,0.8443396,,50000.0
4491,Both,Bounded NBD,High,High,3,1.0,0.6978417,0.8220339,,50000.0
4492,Both,Bounded NBD,Very High,High,4,0.997449,0.7867203,0.87964,,50000.0
4493,Both,Bounded NBD,Medium,High,4,0.989011,0.7392197,0.8460635,,50000.0
4494,Both,Bounded NBD,Low,High,4,1.0,0.75,0.8571429,,50000.0
4495,Both,Bounded NBD,High,High,4,1.0,0.7002398,0.8236953,,50000.0
4496,Both,Bounded NBD,Medium,High,5,0.9890411,0.7412731,0.8474178,,50000.0
4497,Both,Bounded NBD,Very High,High,5,1.0,0.778672,0.8755656,,50000.0
4498,Both,Bounded NBD,High,High,5,1.0,0.7106315,0.8308411,,50000.0
4499,Both,Bounded NBD,Low,High,5,1.0,0.75,0.8571429,,50000.0
4500,Both,Bounded NBD,Medium,High,6,0.9889503,0.7351129,0.8433451,,50000.0
4501,Both,Bounded NBD,High,High,6,1.0,0.7593925,0.863244,,50000.0
4502,Both,Bounded NBD,Low,High,6,1.0,0.75,0.8571429,,50000.0
4503,Both,Bounded NBD,Very High,High,6,0.997549,0.8189135,0.8994475,,50000.0
4504,Both,Bounded NBD,Very High,High,7,0.9975806,0.8296445,0.9058953,,50000.0
4505,Both,Bounded NBD,Medium,High,7,0.9916898,0.7351129,0.8443396,,50000.0
4506,Both,Bounded NBD,Low,High,7,1.0,0.7333333,0.8461538,,50000.0
4507,Both,Bounded NBD,High,High,7,1.0,0.6970424,0.821479,,50000.0
4508,Both,Bounded NBD,Very High,High,8,0.997416,0.77666,0.8733032,,50000.0
4509,Both,Bounded NBD,Medium,High,8,0.9890411,0.7412731,0.8474178,,50000.0
4510,Both,Bounded NBD,High,High,8,1.0,0.6930456,0.8186969,,50000.0
4511,Both,Bounded NBD,Low,High,8,1.0,0.75,0.8571429,,50000.0
4512,Both,Bounded NBD,Low,High,9,1.0,0.7333333,0.8461538,,50000.0
4513,Both,Bounded NBD,Very High,High,9,1.0,0.7813548,0.877259,,50000.0
4514,Both,Bounded NBD,High,High,9,1.0,0.696243,0.8209237,,50000.0
4515,Both,Bounded NBD,Medium,High,9,0.9889807,0.7371663,0.8447059,,50000.0
4516,Both,Bounded NBD,Medium,High,10,0.9889807,0.7371663,0.8447059,,50000.0
4517,Both,Bounded NBD,High,High,10,1.0,0.6906475,0.8170213,,50000.0
4518,Both,Bounded NBD,Low,High,10,1.0,0.7333333,0.8461538,,50000.0
4519,Both,Bounded NBD,Very High,High,10,1.0,0.7806841,0.8768362,,50000.0
4520,Both,Bounded NBD,Low,High,11,1.0,0.75,0.8571429,,50000.0
4521,Both,Bounded NBD,Medium,High,11,0.9917582,0.7412731,0.8484136,,50000.0
4522,Both,Bounded NBD,Very High,High,11,0.9974315,0.7813548,0.8762693,,50000.0
4523,Both,Bounded NBD,High,High,11,0.9977038,0.6946443,0.8190386,,50000.0
4524,Both,Bounded NBD,Medium,High,12,0.9889807,0.7371663,0.8447059,,50000.0
4525,Both,Bounded NBD,Low,High,12,1.0,0.7333333,0.8461538,,50000.0
4526,Both,Bounded NBD,High,High,12,1.0,0.7617906,0.8647913,,50000.0
4527,Both,Bounded NBD,Very High,High,12,1.0,0.7867203,0.8806306,,50000.0
4528,Both,Bounded NBD,Very High,High,13,0.9974071,0.7739772,0.8716012,,50000.0
4529,Both,Bounded NBD,Low,High,13,1.0,0.7333333,0.8461538,,50000.0
4530,Both,Bounded NBD,High,High,13,1.0,0.696243,0.8209237,,50000.0
4531,Both,Bounded NBD,Medium,High,13,0.9890411,0.7412731,0.8474178,,50000.0
4532,Both,Bounded NBD,Very High,High,14,1.0,0.778672,0.8755656,,50000.0
4533,Both,Bounded NBD,High,High,14,1.0,0.6922462,0.8181389,,50000.0
4534,Both,Bounded NBD,Low,High,14,1.0,0.7333333,0.8461538,,50000.0
4535,Both,Bounded NBD,Medium,High,14,0.989071,0.7433265,0.8487691,,50000.0
4536,Both,Bounded NBD,Very High,High,15,1.0,0.7726358,0.8717367,,50000.0
4537,Both,Bounded NBD,Low,High,15,1.0,0.7333333,0.8461538,,50000.0
4538,Both,Bounded NBD,Medium,High,15,0.9917355,0.7392197,0.8470588,,50000.0
4539,Both,Bounded NBD,High,High,15,0.9978925,0.7569944,0.8609091,,50000.0
4540,Both,Bounded NBD,Very High,High,16,0.9974726,0.7940979,0.884242,,50000.0
4541,Both,Bounded NBD,High,High,16,1.0,0.6946443,0.8198113,,50000.0
4542,Both,Bounded NBD,Low,High,16,1.0,0.75,0.8571429,,50000.0
4543,Both,Bounded NBD,Medium,High,16,0.9917355,0.7392197,0.8470588,,50000.0
4544,Both,Bounded NBD,Very High,High,17,0.9974315,0.7813548,0.8762693,,50000.0
4545,Both,Bounded NBD,Medium,High,17,0.9916435,0.7310062,0.8416076,,50000.0
4546,Both,Bounded NBD,Low,High,17,1.0,0.75,0.8571429,,50000.0
4547,Both,Bounded NBD,High,High,17,1.0,0.6922462,0.8181389,,50000.0
4548,Both,Bounded NBD,Low,High,18,1.0,0.75,0.8571429,,50000.0
4549,Both,Bounded NBD,High,High,18,0.9978814,0.7529976,0.8583144,,50000.0
4550,Both,Bounded NBD,Medium,High,18,0.9917355,0.7392197,0.8470588,,50000.0
4551,Both,Bounded NBD,Very High,High,18,0.9973913,0.7692824,0.8686104,,50000.0
4552,Both,Bounded NBD,Medium,High,19,0.989011,0.7392197,0.8460635,,50000.0
4553,Both,Bounded NBD,Low,High,19,1.0,0.7333333,0.8461538,,50000.0
4554,Both,Bounded NBD,High,High,19,1.0,0.6930456,0.8186969,,50000.0
4555,Both,Bounded NBD,Very High,High,19,0.9974555,0.7887324,0.8808989,,50000.0
4556,Both,Bounded NBD,High,High,20,1.0,0.6986411,0.8225882,,50000.0
4557,Both,Bounded NBD,Very High,High,20,1.0,0.77666,0.8742922,,50000.0
4558,Both,Bounded NBD,Low,High,20,1.0,0.7333333,0.8461538,,50000.0
4559,Both,Bounded NBD,Medium,High,20,0.989011,0.7392197,0.8460635,,50000.0
4560,No Diri,Pitman,High,High,0,0.9961278,0.822542,0.9010508,,50000.0
4561,No Diri,Pitman,High,High,2,0.9961353,0.8241407,0.9020122,,50000.0
4562,No Diri,Pitman,High,High,3,0.9961575,0.8289369,0.9048866,,50000.0
4563,No Diri,Pitman,High,High,4,0.996139,0.82494,0.9024923,,50000.0
4564,No Diri,Pitman,High,High,5,0.9961464,0.8265388,0.9034513,,50000.0
4565,No Diri,Pitman,High,High,6,0.9961501,0.8273381,0.9039301,,50000.0
4566,No Diri,Pitman,High,High,7,0.9961464,0.8265388,0.9034513,,50000.0
4567,No Diri,Pitman,High,High,8,0.996139,0.82494,0.9024923,,50000.0
4568,No Diri,Pitman,High,High,9,0.9961464,0.8265388,0.9034513,,50000.0
4569,No Diri,Pitman,High,High,10,0.9961278,0.822542,0.9010508,,50000.0
4570,No Diri,Pitman,High,High,11,0.9932367,0.8217426,0.8993876,,50000.0
4571,No Diri,Pitman,High,High,12,0.9961575,0.8289369,0.9048866,,50000.0
4572,No Diri,Pitman,High,High,13,0.9961127,0.8193445,0.8991228,,50000.0
4573,No Diri,Pitman,High,High,14,0.9961501,0.8273381,0.9039301,,50000.0
4574,No Diri,Pitman,High,High,15,0.9961427,0.8257394,0.902972,,50000.0
4575,No Diri,Pitman,High,High,16,0.9961278,0.822542,0.9010508,,50000.0
4576,No Diri,Pitman,High,High,17,0.9961686,0.8313349,0.9063181,,50000.0
4577,No Diri,Pitman,High,High,18,0.9961315,0.8233413,0.9015317,,50000.0
4578,No Diri,Pitman,High,High,19,0.996124,0.8217426,0.9005694,,50000.0
4579,No Diri,Pitman,High,High,20,0.9961165,0.8201439,0.8996054,,50000.0
4580,No Diri,uniform,High,High,0,1.0,0.813749,0.8973116,,50000.0
4581,No Diri,uniform,High,High,2,1.0,0.8089528,0.894388,,50000.0
4582,No Diri,uniform,High,High,3,1.0,0.8153477,0.8982827,,50000.0
4583,No Diri,uniform,High,High,4,1.0,0.8153477,0.8982827,,50000.0
4584,No Diri,uniform,High,High,5,1.0,0.8201439,0.9011858,,50000.0
4585,No Diri,uniform,High,High,6,1.0,0.8169464,0.8992521,,50000.0
4586,No Diri,uniform,High,High,7,1.0,0.8193445,0.900703,,50000.0
4587,No Diri,uniform,High,High,8,1.0,0.8145484,0.8977974,,50000.0
4588,No Diri,uniform,High,High,9,1.0,0.8105516,0.8953642,,50000.0
4589,No Diri,uniform,High,High,10,1.0,0.8161471,0.8987676,,50000.0
4590,No Diri,uniform,High,High,11,1.0,0.8161471,0.8987676,,50000.0
4591,No Diri,uniform,High,High,12,1.0,0.8121503,0.8963388,,50000.0
4592,No Diri,uniform,High,High,13,1.0,0.8193445,0.900703,,50000.0
4593,No Diri,uniform,High,High,14,1.0,0.8217426,0.9021501,,50000.0
4594,No Diri,uniform,High,High,15,1.0,0.8145484,0.8977974,,50000.0
4595,No Diri,uniform,High,High,16,1.0,0.8105516,0.8953642,,50000.0
4596,No Diri,uniform,High,High,17,1.0,0.8145484,0.8977974,,50000.0
4597,No Diri,uniform,High,High,18,1.0,0.8121503,0.8963388,,50000.0
4598,No Diri,uniform,High,High,19,1.0,0.8177458,0.8997361,,50000.0
4599,No Diri,uniform,High,High,20,1.0,0.8177458,0.8997361,,50000.0
4600,No Diri,Bounded NBD,High,High,0,1.0,0.8313349,0.9079005,,50000.0
4601,No Diri,Bounded NBD,High,High,2,1.0,0.8313349,0.9079005,,50000.0
4602,No Diri,Bounded NBD,High,High,3,1.0,0.8241407,0.9035933,,50000.0
4603,No Diri,Bounded NBD,High,High,4,0.9970958,0.8233413,0.9019264,,50000.0
4604,No Diri,Bounded NBD,High,High,5,0.9990357,0.8281375,0.9055944,,50000.0
4605,No Diri,Bounded NBD,High,High,6,1.0,0.833733,0.9093287,,50000.0
4606,No Diri,Bounded NBD,High,High,7,1.0,0.8233413,0.9031127,,50000.0
4607,No Diri,Bounded NBD,High,High,8,1.0,0.8313349,0.9079005,,50000.0
4608,No Diri,Bounded NBD,High,High,9,0.9971154,0.8289369,0.9052815,,50000.0
4609,No Diri,Bounded NBD,High,High,10,1.0,0.8297362,0.9069463,,50000.0
4610,No Diri,Bounded NBD,High,High,11,1.0,0.8281375,0.9059904,,50000.0
4611,No Diri,Bounded NBD,High,High,12,1.0,0.8289369,0.9064685,,50000.0
4612,No Diri,Bounded NBD,High,High,13,0.9980695,0.8265388,0.9042414,,50000.0
4613,No Diri,Bounded NBD,High,High,14,1.0,0.8289369,0.9064685,,50000.0
4614,No Diri,Bounded NBD,High,High,15,1.0,0.8233413,0.9031127,,50000.0
4615,No Diri,Bounded NBD,High,High,16,0.9971237,0.8313349,0.9067132,,50000.0
4616,No Diri,Bounded NBD,High,High,17,0.9980861,0.833733,0.9085366,,50000.0
4617,No Diri,Bounded NBD,High,High,18,1.0,0.8281375,0.9059904,,50000.0
4618,No Diri,Bounded NBD,High,High,19,1.0,0.8273381,0.9055118,,50000.0
4619,No Diri,Bounded NBD,High,High,20,1.0,0.8313349,0.9079005,,50000.0
4620,,Pitman,Medium,High,0,0.9952267,0.8562628,0.9205298,,50000.0
4621,,Pitman,High,High,0,0.9930693,0.8017586,0.887218,,50000.0
4622,,Pitman,Medium,High,2,0.9951807,0.8480493,0.9157428,,50000.0
4623,,Pitman,High,High,2,1.0,0.8001599,0.8889876,,50000.0
4624,,Pitman,Medium,High,3,0.9952038,0.8521561,0.9181416,,50000.0
4625,,Pitman,High,High,3,0.9970414,0.8081535,0.8927152,,50000.0
4626,,Pitman,High,High,4,1.0,0.7985612,0.888,,50000.0
4627,,Pitman,Medium,High,4,0.9927536,0.8439425,0.9123196,,50000.0
4628,,Pitman,High,High,5,0.9960317,0.802558,0.8888889,,50000.0
4629,,Pitman,Medium,High,5,0.985782,0.8542094,0.9152915,,50000.0
4630,,Pitman,High,High,6,1.0,0.7985612,0.888,,50000.0
4631,,Pitman,Medium,High,6,0.9952038,0.8521561,0.9181416,,50000.0
4632,,Pitman,Medium,High,7,0.9928401,0.8542094,0.9183223,,50000.0
4633,,Pitman,High,High,7,1.0,0.8057554,0.8924303,,50000.0
4634,,Pitman,Medium,High,8,0.9928741,0.8583162,0.9207048,,50000.0
4635,,Pitman,High,High,8,1.0,0.7993605,0.888494,,50000.0
4636,,Pitman,Medium,High,9,0.9856115,0.8439425,0.909292,,50000.0
4637,,Pitman,High,High,9,0.9960357,0.8033573,0.8893805,,50000.0
4638,,Pitman,High,High,10,0.9960239,0.8009592,0.8879043,,50000.0
4639,,Pitman,Medium,High,10,0.9927711,0.8459959,0.9135255,,50000.0
4640,,Pitman,High,High,11,1.0,0.8041567,0.8914488,,50000.0
4641,,Pitman,Medium,High,11,0.9951807,0.8480493,0.9157428,,50000.0
4642,,Pitman,Medium,High,12,0.992823,0.8521561,0.9171271,,50000.0
4643,,Pitman,High,High,12,0.9930348,0.7977618,0.8847518,,50000.0
4644,,Pitman,High,High,13,1.0,0.8009592,0.8894807,,50000.0
4645,,Pitman,Medium,High,13,0.9904762,0.8542094,0.9173098,,50000.0
4646,,Pitman,Medium,High,14,0.9927711,0.8459959,0.9135255,,50000.0
4647,,Pitman,High,High,14,1.0,0.7985612,0.888,,50000.0
4648,,Pitman,Medium,High,15,0.9952494,0.8603696,0.9229075,,50000.0
4649,,Pitman,High,High,15,0.996004,0.7969624,0.8854352,,50000.0
4650,,Pitman,Medium,High,16,0.9855769,0.8418891,0.9080842,,50000.0
4651,,Pitman,High,High,16,0.9960552,0.8073541,0.8918322,,50000.0
4652,,Pitman,High,High,17,1.0,0.8033573,0.8909574,,50000.0
4653,,Pitman,Medium,High,17,0.9927711,0.8459959,0.9135255,,50000.0
4654,,Pitman,Medium,High,18,0.9927711,0.8459959,0.9135255,,50000.0
4655,,Pitman,High,High,18,1.0,0.8033573,0.8909574,,50000.0
4656,,Pitman,Medium,High,19,0.9951456,0.8418891,0.9121246,,50000.0
4657,,Pitman,High,High,19,0.9960239,0.8009592,0.8879043,,50000.0
4658,,Pitman,Medium,High,20,0.9927885,0.8480493,0.9147287,,50000.0
4659,,Pitman,High,High,20,1.0,0.802558,0.8904656,,50000.0
4660,,uniform,Medium,High,0,0.9858491,0.8583162,0.9176729,,50000.0
4661,,uniform,High,High,0,1.0,0.7929656,0.8845296,,50000.0
4662,,uniform,Medium,High,2,0.9858824,0.8603696,0.9188596,,50000.0
4663,,uniform,High,High,2,1.0,0.7945643,0.8855234,,50000.0
4664,,uniform,Medium,High,3,0.9859155,0.862423,0.9200438,,50000.0
4665,,uniform,High,High,3,1.0,0.7897682,0.8825368,,50000.0
4666,,uniform,High,High,4,1.0,0.7865707,0.8805369,,50000.0
4667,,uniform,Medium,High,4,0.974359,0.8583162,0.9126638,,50000.0
4668,,uniform,High,High,5,1.0,0.7897682,0.8825368,,50000.0
4669,,uniform,Medium,High,5,0.9834515,0.8542094,0.9142857,,50000.0
4670,,uniform,Medium,High,6,0.9880096,0.8459959,0.9115044,,50000.0
4671,,uniform,High,High,6,1.0,0.7881695,0.8815378,,50000.0
4672,,uniform,Medium,High,7,0.9788732,0.8562628,0.9134721,,50000.0
4673,,uniform,High,High,7,1.0,0.7977618,0.8875056,,50000.0
4674,,uniform,Medium,High,8,0.9905213,0.8583162,0.919692,,50000.0
4675,,uniform,High,High,8,1.0,0.7913669,0.8835341,,50000.0
4676,,uniform,Medium,High,9,0.9834515,0.8542094,0.9142857,,50000.0
4677,,uniform,High,High,9,0.9969758,0.7905675,0.8818547,,50000.0
4678,,uniform,High,High,10,1.0,0.7905675,0.8830357,,50000.0
4679,,uniform,Medium,High,10,0.9858824,0.8603696,0.9188596,,50000.0
4680,,uniform,High,High,11,1.0,0.7977618,0.8875056,,50000.0
4681,,uniform,Medium,High,11,0.9813084,0.862423,0.9180328,,50000.0
4682,,uniform,High,High,12,1.0,0.7921663,0.8840321,,50000.0
4683,,uniform,Medium,High,12,0.9859155,0.862423,0.9200438,,50000.0
4684,,uniform,High,High,13,1.0,0.7913669,0.8835341,,50000.0
4685,,uniform,Medium,High,13,0.9834906,0.8562628,0.9154775,,50000.0
4686,,uniform,Medium,High,14,0.9882353,0.862423,0.9210526,,50000.0
4687,,uniform,High,High,14,1.0,0.7921663,0.8840321,,50000.0
4688,,uniform,High,High,15,1.0,0.7985612,0.888,,50000.0
4689,,uniform,Medium,High,15,0.9857482,0.8521561,0.9140969,,50000.0
4690,,uniform,High,High,16,1.0,0.7865707,0.8805369,,50000.0
4691,,uniform,Medium,High,16,0.9836449,0.8644764,0.9202186,,50000.0
4692,,uniform,High,High,17,1.0,0.7993605,0.888494,,50000.0
4693,,uniform,Medium,High,17,0.9811321,0.8542094,0.9132821,,50000.0
4694,,uniform,Medium,High,18,0.990566,0.862423,0.9220637,,50000.0
4695,,uniform,High,High,18,1.0,0.7889688,0.8820375,,50000.0
4696,,uniform,High,High,19,1.0,0.7945643,0.8855234,,50000.0
4697,,uniform,Medium,High,19,0.9812207,0.8583162,0.9156627,,50000.0
4698,,uniform,High,High,20,1.0,0.7841727,0.8790323,,50000.0
4699,,uniform,Medium,High,20,0.9742389,0.8542094,0.9102845,,50000.0
4700,,Bounded NBD,Medium,High,0,0.9905437,0.8603696,0.9208791,,50000.0
4701,,Bounded NBD,High,High,0,1.0,0.8017586,0.8899734,,50000.0
4702,,Bounded NBD,Medium,High,2,0.9928401,0.8542094,0.9183223,,50000.0
4703,,Bounded NBD,High,High,2,0.9970356,0.8065548,0.8917366,,50000.0
4704,,Bounded NBD,High,High,3,0.9940594,0.802558,0.8881026,,50000.0
4705,,Bounded NBD,Medium,High,3,0.9858491,0.8583162,0.9176729,,50000.0
4706,,Bounded NBD,High,High,4,1.0,0.8121503,0.8963388,,50000.0
4707,,Bounded NBD,Medium,High,4,0.9952607,0.862423,0.9240924,,50000.0
4708,,Bounded NBD,High,High,5,0.9950348,0.8009592,0.8875111,,50000.0
4709,,Bounded NBD,Medium,High,5,0.9834906,0.8562628,0.9154775,,50000.0
4710,,Bounded NBD,Medium,High,6,0.9904306,0.8501027,0.9149171,,50000.0
4711,,Bounded NBD,High,High,6,0.993988,0.7929656,0.8821699,,50000.0
4712,,Bounded NBD,Medium,High,7,0.9879518,0.8418891,0.9090909,,50000.0
4713,,Bounded NBD,High,High,7,1.0,0.8129496,0.8968254,,50000.0
4714,,Bounded NBD,Medium,High,8,0.9904535,0.8521561,0.9161148,,50000.0
4715,,Bounded NBD,High,High,8,1.0,0.8105516,0.8953642,,50000.0
4716,,Bounded NBD,High,High,9,0.9940179,0.7969624,0.8846495,,50000.0
4717,,Bounded NBD,Medium,High,9,0.9858491,0.8583162,0.9176729,,50000.0
4718,,Bounded NBD,Medium,High,10,0.9809976,0.8480493,0.9096916,,50000.0
4719,,Bounded NBD,High,High,10,1.0,0.8089528,0.894388,,50000.0
4720,,Bounded NBD,Medium,High,11,0.9809524,0.8459959,0.9084895,,50000.0
4721,,Bounded NBD,High,High,11,0.9930417,0.7985612,0.8852459,,50000.0
4722,,Bounded NBD,High,High,12,0.9970385,0.8073541,0.8922261,,50000.0
4723,,Bounded NBD,Medium,High,12,0.9928741,0.8583162,0.9207048,,50000.0
4724,,Bounded NBD,High,High,13,0.9970297,0.804956,0.8907563,,50000.0
4725,,Bounded NBD,Medium,High,13,0.9929412,0.8665298,0.9254386,,50000.0
4726,,Bounded NBD,Medium,High,14,0.9859485,0.8644764,0.9212254,,50000.0
4727,,Bounded NBD,High,High,14,0.997009,0.7993605,0.8873114,,50000.0
4728,,Bounded NBD,High,High,15,0.9950544,0.8041567,0.8894783,,50000.0
4729,,Bounded NBD,Medium,High,15,0.9831325,0.8377823,0.9046563,,50000.0
4730,,Bounded NBD,High,High,16,0.9970588,0.8129496,0.8956407,,50000.0
4731,,Bounded NBD,Medium,High,16,0.9927711,0.8459959,0.9135255,,50000.0
4732,,Bounded NBD,High,High,17,1.0,0.8065548,0.8929204,,50000.0
4733,,Bounded NBD,Medium,High,17,0.9904762,0.8542094,0.9173098,,50000.0
4734,,Bounded NBD,Medium,High,18,0.9834123,0.8521561,0.9130913,,50000.0
4735,,Bounded NBD,High,High,18,0.9911243,0.8033573,0.8874172,,50000.0
4736,,Bounded NBD,Medium,High,19,0.9882353,0.862423,0.9210526,,50000.0
4737,,Bounded NBD,High,High,19,0.9920714,0.8001599,0.8858407,,50000.0
4738,,Bounded NBD,High,High,20,0.9970268,0.8041567,0.8902655,,50000.0
4739,,Bounded NBD,Medium,High,20,0.9857143,0.8501027,0.9128997,,50000.0
4740,No Empirical,Pitman,Medium,High,0,0.9918699,0.75154,0.8551402,,50000.0
4741,No Empirical,Pitman,Medium,High,2,0.9919571,0.7597536,0.8604651,,50000.0
4742,No Empirical,Pitman,Medium,High,3,0.9918699,0.75154,0.8551402,,50000.0
4743,No Empirical,Pitman,Medium,High,4,0.9922481,0.788501,0.8787185,,50000.0
4744,No Empirical,Pitman,Medium,High,5,0.9919137,0.7556468,0.8578089,,50000.0
4745,No Empirical,Pitman,Medium,High,6,0.9921875,0.7823409,0.8748565,,50000.0
4746,No Empirical,Pitman,Medium,High,7,0.997449,0.8028747,0.8896473,,50000.0
4747,No Empirical,Pitman,Medium,High,8,0.9918699,0.75154,0.8551402,,50000.0
4748,No Empirical,Pitman,Medium,High,9,0.9846547,0.7905544,0.8769932,,50000.0
4749,No Empirical,Pitman,Medium,High,10,0.9923274,0.7967146,0.8838269,,50000.0
4750,No Empirical,Pitman,Medium,High,11,0.992,0.7638604,0.863109,,50000.0
4751,No Empirical,Pitman,Medium,High,12,0.9898477,0.8008214,0.8853575,,50000.0
4752,No Empirical,Pitman,Medium,High,13,0.984456,0.7802875,0.8705613,,50000.0
4753,No Empirical,Pitman,Medium,High,14,0.9925187,0.8172485,0.8963964,,50000.0
4754,No Empirical,Pitman,Medium,High,15,0.9949622,0.8110883,0.8936652,,50000.0
4755,No Empirical,Pitman,Medium,High,16,0.997389,0.7843943,0.8781609,,50000.0
4756,No Empirical,Pitman,Medium,High,17,0.9848866,0.8028747,0.8846154,,50000.0
4757,No Empirical,Pitman,Medium,High,18,0.9923664,0.8008214,0.8863636,,50000.0
4758,No Empirical,Pitman,Medium,High,19,0.9920213,0.7659138,0.8644264,,50000.0
4759,No Empirical,Pitman,Medium,High,20,0.9973958,0.7864476,0.8794489,,50000.0
4760,No Empirical,uniform,Medium,High,0,0.9919786,0.761807,0.8617886,,50000.0
4761,No Empirical,uniform,Medium,High,2,0.984127,0.7638604,0.8601156,,50000.0
4762,No Empirical,uniform,Medium,High,3,0.989418,0.7679671,0.8647399,,50000.0
4763,No Empirical,uniform,Medium,High,4,0.9748744,0.7967146,0.8768362,,50000.0
4764,No Empirical,uniform,Medium,High,5,0.9867725,0.7659138,0.8624277,,50000.0
4765,No Empirical,uniform,Medium,High,6,0.9893048,0.7597536,0.8594657,,50000.0
4766,No Empirical,uniform,Medium,High,7,0.9820972,0.788501,0.8747153,,50000.0
4767,No Empirical,uniform,Medium,High,8,0.9867725,0.7659138,0.8624277,,50000.0
4768,No Empirical,uniform,Medium,High,9,0.9867725,0.7659138,0.8624277,,50000.0
4769,No Empirical,uniform,Medium,High,10,0.9902913,0.8377823,0.9076752,,50000.0
4770,No Empirical,uniform,Medium,High,11,0.984127,0.7638604,0.8601156,,50000.0
4771,No Empirical,uniform,Medium,High,12,0.9866667,0.7597536,0.8584687,,50000.0
4772,No Empirical,uniform,Medium,High,13,0.9893617,0.7638604,0.8621089,,50000.0
4773,No Empirical,uniform,Medium,High,14,0.9897698,0.7946612,0.881549,,50000.0
4774,No Empirical,uniform,Medium,High,15,0.9893048,0.7597536,0.8594657,,50000.0
4775,No Empirical,uniform,Medium,High,16,0.992,0.7638604,0.863109,,50000.0
4776,No Empirical,uniform,Medium,High,17,0.9772727,0.7946612,0.8765572,,50000.0
4777,No Empirical,uniform,Medium,High,18,0.9895833,0.7802875,0.8725603,,50000.0
4778,No Empirical,uniform,Medium,High,19,0.9848866,0.8028747,0.8846154,,50000.0
4779,No Empirical,uniform,Medium,High,20,0.9897436,0.7926078,0.8802737,,50000.0
4780,No Empirical,Bounded NBD,Medium,High,0,0.9850746,0.8131417,0.8908886,,50000.0
4781,No Empirical,Bounded NBD,Medium,High,2,0.9918033,0.7453799,0.8511137,,50000.0
